avg_util,talgo,ttype,time,period
0.22423333333333337,ZIP,2,72,1
0.22266666666666668,ZIP,3,72,1
0.43975,GDZ,1,72,1
0.5984666666666665,GDZ,2,72,1
0.3283333333333334,GDZ,3,72,1
0.25118333333333337,ZIP,1,73,1
0.2284,ZIP,2,73,1
0.22399999999999998,ZIP,3,73,1
0.43975,GDZ,1,73,1
0.5985499999999997,GDZ,2,73,1
0.3283333333333334,GDZ,3,73,1
0.2525166666666665,ZIP,1,74,1
0.23048333333333337,ZIP,2,74,1
0.2256666666666667,ZIP,3,74,1
0.43993333333333345,GDZ,1,74,1
0.5985499999999997,GDZ,2,74,1
0.3283333333333334,GDZ,3,74,1
0.25318333333333315,ZIP,1,75,1
0.23345000000000005,ZIP,2,75,1
0.22666666666666663,ZIP,3,75,1
0.44008333333333344,GDZ,1,75,1
0.5985499999999997,GDZ,2,75,1
0.3283333333333334,GDZ,3,75,1
0.25481666666666664,ZIP,1,76,1
0.23521666666666666,ZIP,2,76,1
0.22800000000000012,ZIP,3,76,1
0.44014999999999993,GDZ,1,76,1
0.5985499999999997,GDZ,2,76,1
0.3283333333333334,GDZ,3,76,1
0.2574166666666665,ZIP,1,77,1
0.23791666666666664,ZIP,2,77,1
0.22866666666666666,ZIP,3,77,1
0.4404166666666666,GDZ,1,77,1
0.5986333333333329,GDZ,2,77,1
0.3286666666666666,GDZ,3,77,1
0.2611333333333332,ZIP,1,78,1
0.24266666666666667,ZIP,2,78,1
0.2316666666666667,ZIP,3,78,1
0.4404166666666666,GDZ,1,78,1
0.5986499999999997,GDZ,2,78,1
0.3286666666666666,GDZ,3,78,1
0.26568333333333316,ZIP,1,79,1
0.24595000000000003,ZIP,2,79,1
0.2336666666666667,ZIP,3,79,1
0.4404666666666667,GDZ,1,79,1
0.5987666666666667,GDZ,2,79,1
0.3286666666666666,GDZ,3,79,1
0.2694333333333333,ZIP,1,80,1
0.24774999999999991,ZIP,2,80,1
0.23433333333333334,ZIP,3,80,1
0.4404666666666667,GDZ,1,80,1
0.5987833333333334,GDZ,2,80,1
0.3286666666666666,GDZ,3,80,1
0.2727999999999999,ZIP,1,81,1
0.2503333333333332,ZIP,2,81,1
0.23666666666666672,ZIP,3,81,1
0.4404666666666667,GDZ,1,81,1
0.5988833333333331,GDZ,2,81,1
0.329,GDZ,3,81,1
0.27704999999999985,ZIP,1,82,1
0.2527833333333332,ZIP,2,82,1
0.2373333333333334,ZIP,3,82,1
0.4404666666666667,GDZ,1,82,1
0.5991166666666666,GDZ,2,82,1
0.329,GDZ,3,82,1
0.28229999999999994,ZIP,1,83,1
0.25543333333333323,ZIP,2,83,1
0.2376666666666666,ZIP,3,83,1
0.4404666666666667,GDZ,1,83,1
0.5991166666666666,GDZ,2,83,1
0.329,GDZ,3,83,1
0.28541666666666665,ZIP,1,84,1
0.2566999999999999,ZIP,2,84,1
0.23933333333333337,ZIP,3,84,1
0.4404666666666667,GDZ,1,84,1
0.5991666666666664,GDZ,2,84,1
0.3286666666666669,GDZ,3,84,1
0.2871999999999999,ZIP,1,85,1
0.2593166666666666,ZIP,2,85,1
0.23966666666666667,ZIP,3,85,1
0.4404666666666667,GDZ,1,85,1
0.5992833333333333,GDZ,2,85,1
0.329,GDZ,3,85,1
0.28929999999999984,ZIP,1,86,1
0.26116666666666655,ZIP,2,86,1
0.23999999999999994,ZIP,3,86,1
0.4404666666666667,GDZ,1,86,1
0.5993333333333332,GDZ,2,86,1
0.329,GDZ,3,86,1
0.29171666666666646,ZIP,1,87,1
0.2649333333333333,ZIP,2,87,1
0.241,ZIP,3,87,1
0.4404666666666667,GDZ,1,87,1
0.5993333333333332,GDZ,2,87,1
0.329,GDZ,3,87,1
0.29374999999999996,ZIP,1,88,1
0.2670833333333333,ZIP,2,88,1
0.2416666666666666,ZIP,3,88,1
0.4404666666666667,GDZ,1,88,1
0.5993666666666664,GDZ,2,88,1
0.329,GDZ,3,88,1
0.29666666666666663,ZIP,1,89,1
0.26951666666666657,ZIP,2,89,1
0.2423333333333333,ZIP,3,89,1
0.4404666666666667,GDZ,1,89,1
0.5993666666666664,GDZ,2,89,1
0.329,GDZ,3,89,1
0.29856666666666654,ZIP,1,90,1
0.27386666666666665,ZIP,2,90,1
0.24299999999999994,ZIP,3,90,1
0.4404666666666667,GDZ,1,90,1
0.5993666666666664,GDZ,2,90,1
0.329,GDZ,3,90,1
0.30109999999999987,ZIP,1,91,1
0.27851666666666663,ZIP,2,91,1
0.24366666666666661,ZIP,3,91,1
0.4404666666666667,GDZ,1,91,1
0.5993666666666664,GDZ,2,91,1
0.329,GDZ,3,91,1
0.3031999999999999,ZIP,1,92,1
0.28084999999999993,ZIP,2,92,1
0.24433333333333326,ZIP,3,92,1
0.4404666666666667,GDZ,1,92,1
0.5993666666666664,GDZ,2,92,1
0.329,GDZ,3,92,1
0.3062833333333334,ZIP,1,93,1
0.2840666666666665,ZIP,2,93,1
0.24499999999999997,ZIP,3,93,1
0.4404666666666667,GDZ,1,93,1
0.5993666666666664,GDZ,2,93,1
0.329,GDZ,3,93,1
0.30728333333333335,ZIP,1,94,1
0.28516666666666657,ZIP,2,94,1
0.24599999999999997,ZIP,3,94,1
0.4404666666666667,GDZ,1,94,1
0.5991999999999998,GDZ,2,94,1
0.329,GDZ,3,94,1
0.31021666666666675,ZIP,1,95,1
0.28803333333333325,ZIP,2,95,1
0.247,ZIP,3,95,1
0.4404666666666667,GDZ,1,95,1
0.5993666666666664,GDZ,2,95,1
0.329,GDZ,3,95,1
0.3124166666666666,ZIP,1,96,1
0.2905666666666666,ZIP,2,96,1
0.2473333333333333,ZIP,3,96,1
0.4404666666666667,GDZ,1,96,1
0.5993666666666664,GDZ,2,96,1
0.329,GDZ,3,96,1
0.3137333333333332,ZIP,1,97,1
0.2919666666666666,ZIP,2,97,1
0.2479999999999999,ZIP,3,97,1
0.4404666666666667,GDZ,1,97,1
0.5993666666666664,GDZ,2,97,1
0.329,GDZ,3,97,1
0.31441666666666657,ZIP,1,98,1
0.29350000000000015,ZIP,2,98,1
0.2479999999999999,ZIP,3,98,1
0.4404666666666667,GDZ,1,98,1
0.5992666666666663,GDZ,2,98,1
0.329,GDZ,3,98,1
0.31854999999999994,ZIP,1,99,1
0.29783333333333334,ZIP,2,99,1
0.24966666666666662,ZIP,3,99,1
0.4404666666666667,GDZ,1,99,1
0.5993666666666664,GDZ,2,99,1
0.329,GDZ,3,99,1
0.3206833333333332,ZIP,1,100,1
0.2992833333333334,ZIP,2,100,1
0.2503333333333333,ZIP,3,100,1
0.4404666666666667,GDZ,1,100,1
0.5993666666666664,GDZ,2,100,1
0.329,GDZ,3,100,1
0.32139999999999996,ZIP,1,101,1
0.30215000000000003,ZIP,2,101,1
0.2509999999999999,ZIP,3,101,1
0.4404666666666667,GDZ,1,101,1
0.5993666666666664,GDZ,2,101,1
0.329,GDZ,3,101,1
0.3228333333333333,ZIP,1,102,1
0.3029499999999999,ZIP,2,102,1
0.2516666666666666,ZIP,3,102,1
0.4404666666666667,GDZ,1,102,1
0.5993666666666664,GDZ,2,102,1
0.329,GDZ,3,102,1
0.32478333333333315,ZIP,1,103,1
0.30488333333333334,ZIP,2,103,1
0.25233333333333324,ZIP,3,103,1
0.4404666666666667,GDZ,1,103,1
0.5993666666666664,GDZ,2,103,1
0.3286666666666669,GDZ,3,103,1
0.3267333333333334,ZIP,1,104,1
0.3061833333333334,ZIP,2,104,1
0.25266666666666665,ZIP,3,104,1
0.4404666666666667,GDZ,1,104,1
0.5993666666666664,GDZ,2,104,1
0.3286666666666669,GDZ,3,104,1
0.3290333333333333,ZIP,1,105,1
0.3078666666666666,ZIP,2,105,1
0.25266666666666665,ZIP,3,105,1
0.4404666666666667,GDZ,1,105,1
0.5993666666666664,GDZ,2,105,1
0.329,GDZ,3,105,1
0.3299666666666665,ZIP,1,106,1
0.3107166666666667,ZIP,2,106,1
0.25299999999999984,ZIP,3,106,1
0.4404666666666667,GDZ,1,106,1
0.5993666666666664,GDZ,2,106,1
0.329,GDZ,3,106,1
0.33105,ZIP,1,107,1
0.3149666666666667,ZIP,2,107,1
0.25499999999999995,ZIP,3,107,1
0.4404666666666667,GDZ,1,107,1
0.5993666666666664,GDZ,2,107,1
0.329,GDZ,3,107,1
0.3328999999999999,ZIP,1,108,1
0.31615,ZIP,2,108,1
0.25533333333333325,ZIP,3,108,1
0.4404666666666667,GDZ,1,108,1
0.5993666666666664,GDZ,2,108,1
0.329,GDZ,3,108,1
0.33453333333333324,ZIP,1,109,1
0.31716666666666665,ZIP,2,109,1
0.25533333333333325,ZIP,3,109,1
0.4404666666666667,GDZ,1,109,1
0.5993666666666664,GDZ,2,109,1
0.3283333333333333,GDZ,3,109,1
0.33568333333333333,ZIP,1,110,1
0.32020000000000004,ZIP,2,110,1
0.25533333333333325,ZIP,3,110,1
0.4404666666666667,GDZ,1,110,1
0.5993666666666664,GDZ,2,110,1
0.3283333333333333,GDZ,3,110,1
0.3370833333333333,ZIP,1,111,1
0.32214999999999994,ZIP,2,111,1
0.25566666666666654,ZIP,3,111,1
0.4404666666666667,GDZ,1,111,1
0.5993666666666664,GDZ,2,111,1
0.328,GDZ,3,111,1
0.33874999999999994,ZIP,1,112,1
0.3235833333333333,ZIP,2,112,1
0.25566666666666654,ZIP,3,112,1
0.4404666666666667,GDZ,1,112,1
0.5993666666666664,GDZ,2,112,1
0.328,GDZ,3,112,1
0.3395833333333331,ZIP,1,113,1
0.3247166666666667,ZIP,2,113,1
0.25633333333333325,ZIP,3,113,1
0.4404666666666667,GDZ,1,113,1
0.5993666666666664,GDZ,2,113,1
0.329,GDZ,3,113,1
0.3398166666666665,ZIP,1,114,1
0.3253833333333332,ZIP,2,114,1
0.25699999999999995,ZIP,3,114,1
0.4404666666666667,GDZ,1,114,1
0.5993666666666664,GDZ,2,114,1
0.329,GDZ,3,114,1
0.34043333333333337,ZIP,1,115,1
0.32721666666666654,ZIP,2,115,1
0.25699999999999995,ZIP,3,115,1
0.4404666666666667,GDZ,1,115,1
0.5993666666666664,GDZ,2,115,1
0.329,GDZ,3,115,1
0.34135,ZIP,1,116,1
0.32721666666666654,ZIP,2,116,1
0.25699999999999995,ZIP,3,116,1
0.4404666666666667,GDZ,1,116,1
0.5993666666666664,GDZ,2,116,1
0.329,GDZ,3,116,1
0.34276666666666655,ZIP,1,117,1
0.3281166666666666,ZIP,2,117,1
0.2563333333333332,ZIP,3,117,1
0.4404666666666667,GDZ,1,117,1
0.5993666666666664,GDZ,2,117,1
0.329,GDZ,3,117,1
0.3444333333333333,ZIP,1,118,1
0.3296333333333333,ZIP,2,118,1
0.2566666666666666,ZIP,3,118,1
0.4404666666666667,GDZ,1,118,1
0.5993666666666664,GDZ,2,118,1
0.329,GDZ,3,118,1
0.3458166666666665,ZIP,1,119,1
0.3311333333333333,ZIP,2,119,1
0.25699999999999984,ZIP,3,119,1
0.4404666666666667,GDZ,1,119,1
0.5993666666666664,GDZ,2,119,1
0.329,GDZ,3,119,1
0.34626666666666667,ZIP,1,120,1
0.33169999999999994,ZIP,2,120,1
0.25733333333333325,ZIP,3,120,1
0.4404666666666667,GDZ,1,120,1
0.5993666666666664,GDZ,2,120,1
0.329,GDZ,3,120,1
0.3478999999999999,ZIP,1,121,1
0.3326833333333332,ZIP,2,121,1
0.25766666666666654,ZIP,3,121,1
0.4404666666666667,GDZ,1,121,1
0.5993666666666664,GDZ,2,121,1
0.329,GDZ,3,121,1
0.34814999999999985,ZIP,1,122,1
0.3340833333333333,ZIP,2,122,1
0.25766666666666654,ZIP,3,122,1
0.4404666666666667,GDZ,1,122,1
0.5993666666666664,GDZ,2,122,1
0.329,GDZ,3,122,1
0.34814999999999985,ZIP,1,123,1
0.3352499999999998,ZIP,2,123,1
0.25766666666666654,ZIP,3,123,1
0.4404666666666667,GDZ,1,123,1
0.5993666666666664,GDZ,2,123,1
0.329,GDZ,3,123,1
0.34904999999999975,ZIP,1,124,1
0.33583333333333326,ZIP,2,124,1
0.25833333333333314,ZIP,3,124,1
0.4404666666666667,GDZ,1,124,1
0.5993666666666664,GDZ,2,124,1
0.329,GDZ,3,124,1
0.3501999999999999,ZIP,1,125,1
0.33739999999999987,ZIP,2,125,1
0.2586666666666665,ZIP,3,125,1
0.4404666666666667,GDZ,1,125,1
0.5993666666666664,GDZ,2,125,1
0.329,GDZ,3,125,1
0.35086666666666655,ZIP,1,126,1
0.3386833333333334,ZIP,2,126,1
0.25899999999999984,ZIP,3,126,1
0.4404666666666667,GDZ,1,126,1
0.5993666666666664,GDZ,2,126,1
0.329,GDZ,3,126,1
0.3515333333333331,ZIP,1,127,1
0.33976666666666666,ZIP,2,127,1
0.25899999999999984,ZIP,3,127,1
0.4404666666666667,GDZ,1,127,1
0.5993666666666664,GDZ,2,127,1
0.329,GDZ,3,127,1
0.35393333333333316,ZIP,1,128,1
0.3411666666666667,ZIP,2,128,1
0.25899999999999984,ZIP,3,128,1
0.4404666666666667,GDZ,1,128,1
0.5993666666666664,GDZ,2,128,1
0.329,GDZ,3,128,1
0.35426666666666656,ZIP,1,129,1
0.3414666666666667,ZIP,2,129,1
0.2593333333333332,ZIP,3,129,1
0.4404666666666667,GDZ,1,129,1
0.5993666666666664,GDZ,2,129,1
0.329,GDZ,3,129,1
0.3549333333333332,ZIP,1,130,1
0.34313333333333307,ZIP,2,130,1
0.2593333333333332,ZIP,3,130,1
0.4404666666666667,GDZ,1,130,1
0.5993666666666664,GDZ,2,130,1
0.329,GDZ,3,130,1
0.35555,ZIP,1,131,1
0.34334999999999993,ZIP,2,131,1
0.2593333333333332,ZIP,3,131,1
0.4404666666666667,GDZ,1,131,1
0.5993666666666664,GDZ,2,131,1
0.329,GDZ,3,131,1
0.3562166666666666,ZIP,1,132,1
0.34509999999999985,ZIP,2,132,1
0.2593333333333332,ZIP,3,132,1
0.4404666666666667,GDZ,1,132,1
0.5993666666666664,GDZ,2,132,1
0.329,GDZ,3,132,1
0.35741666666666655,ZIP,1,133,1
0.3457833333333334,ZIP,2,133,1
0.2593333333333332,ZIP,3,133,1
0.4404666666666667,GDZ,1,133,1
0.5993666666666664,GDZ,2,133,1
0.329,GDZ,3,133,1
0.35741666666666655,ZIP,1,134,1
0.3458,ZIP,2,134,1
0.2596666666666666,ZIP,3,134,1
0.4404666666666667,GDZ,1,134,1
0.5993666666666664,GDZ,2,134,1
0.329,GDZ,3,134,1
0.35741666666666655,ZIP,1,135,1
0.34695,ZIP,2,135,1
0.2599999999999999,ZIP,3,135,1
0.4404666666666667,GDZ,1,135,1
0.5993666666666664,GDZ,2,135,1
0.329,GDZ,3,135,1
0.35774999999999996,ZIP,1,136,1
0.3472833333333334,ZIP,2,136,1
0.2603333333333332,ZIP,3,136,1
0.4404666666666667,GDZ,1,136,1
0.5993666666666664,GDZ,2,136,1
0.329,GDZ,3,136,1
0.3580999999999999,ZIP,1,137,1
0.3478833333333334,ZIP,2,137,1
0.2603333333333332,ZIP,3,137,1
0.4404666666666667,GDZ,1,137,1
0.5993666666666664,GDZ,2,137,1
0.329,GDZ,3,137,1
0.3580999999999999,ZIP,1,138,1
0.3480833333333333,ZIP,2,138,1
0.2603333333333332,ZIP,3,138,1
0.4404666666666667,GDZ,1,138,1
0.5993666666666664,GDZ,2,138,1
0.329,GDZ,3,138,1
0.3587666666666666,ZIP,1,139,1
0.3492666666666666,ZIP,2,139,1
0.2603333333333332,ZIP,3,139,1
0.4404666666666667,GDZ,1,139,1
0.5993666666666664,GDZ,2,139,1
0.329,GDZ,3,139,1
0.3591,ZIP,1,140,1
0.3492666666666666,ZIP,2,140,1
0.2603333333333332,ZIP,3,140,1
0.4404666666666667,GDZ,1,140,1
0.5993666666666664,GDZ,2,140,1
0.329,GDZ,3,140,1
0.3591,ZIP,1,141,1
0.3498333333333334,ZIP,2,141,1
0.2603333333333332,ZIP,3,141,1
0.4404666666666667,GDZ,1,141,1
0.5993666666666664,GDZ,2,141,1
0.329,GDZ,3,141,1
0.3597666666666667,ZIP,1,142,1
0.3498666666666665,ZIP,2,142,1
0.26066666666666655,ZIP,3,142,1
0.4404666666666667,GDZ,1,142,1
0.5993666666666664,GDZ,2,142,1
0.329,GDZ,3,142,1
0.3597666666666667,ZIP,1,143,1
0.35105,ZIP,2,143,1
0.26099999999999995,ZIP,3,143,1
0.4404666666666667,GDZ,1,143,1
0.5993666666666664,GDZ,2,143,1
0.329,GDZ,3,143,1
0.3597666666666667,ZIP,1,144,1
0.35161666666666663,ZIP,2,144,1
0.2613333333333333,ZIP,3,144,1
0.4404666666666667,GDZ,1,144,1
0.5993666666666664,GDZ,2,144,1
0.329,GDZ,3,144,1
0.36069999999999997,ZIP,1,145,1
0.35161666666666663,ZIP,2,145,1
0.2613333333333333,ZIP,3,145,1
0.4404666666666667,GDZ,1,145,1
0.5993666666666664,GDZ,2,145,1
0.329,GDZ,3,145,1
0.36069999999999997,ZIP,1,146,1
0.35174999999999984,ZIP,2,146,1
0.2613333333333333,ZIP,3,146,1
0.4404666666666667,GDZ,1,146,1
0.5993666666666664,GDZ,2,146,1
0.329,GDZ,3,146,1
0.3617,ZIP,1,147,1
0.3525499999999998,ZIP,2,147,1
0.2613333333333333,ZIP,3,147,1
0.4404666666666667,GDZ,1,147,1
0.5993666666666664,GDZ,2,147,1
0.329,GDZ,3,147,1
0.36235,ZIP,1,148,1
0.3526333333333332,ZIP,2,148,1
0.2613333333333333,ZIP,3,148,1
0.4404666666666667,GDZ,1,148,1
0.5993666666666664,GDZ,2,148,1
0.329,GDZ,3,148,1
0.3630166666666666,ZIP,1,149,1
0.3526833333333332,ZIP,2,149,1
0.2613333333333333,ZIP,3,149,1
0.4404666666666667,GDZ,1,149,1
0.5993666666666664,GDZ,2,149,1
0.329,GDZ,3,149,1
0.36324999999999996,ZIP,1,150,1
0.35305,ZIP,2,150,1
0.2613333333333333,ZIP,3,150,1
0.4404666666666667,GDZ,1,150,1
0.5993666666666664,GDZ,2,150,1
0.329,GDZ,3,150,1
0.36324999999999996,ZIP,1,151,1
0.35305,ZIP,2,151,1
0.2613333333333333,ZIP,3,151,1
0.4404666666666667,GDZ,1,151,1
0.5993666666666664,GDZ,2,151,1
0.329,GDZ,3,151,1
0.36358333333333315,ZIP,1,152,1
0.3534166666666666,ZIP,2,152,1
0.2613333333333333,ZIP,3,152,1
0.4404666666666667,GDZ,1,152,1
0.5993666666666664,GDZ,2,152,1
0.329,GDZ,3,152,1
0.3635999999999998,ZIP,1,153,1
0.3535833333333333,ZIP,2,153,1
0.26166666666666655,ZIP,3,153,1
0.4404666666666667,GDZ,1,153,1
0.5993666666666664,GDZ,2,153,1
0.329,GDZ,3,153,1
0.3635999999999998,ZIP,1,154,1
0.3535999999999999,ZIP,2,154,1
0.26166666666666655,ZIP,3,154,1
0.4404666666666667,GDZ,1,154,1
0.5993666666666664,GDZ,2,154,1
0.329,GDZ,3,154,1
0.3639333333333334,ZIP,1,155,1
0.3535999999999999,ZIP,2,155,1
0.26166666666666655,ZIP,3,155,1
0.4404666666666667,GDZ,1,155,1
0.5993666666666664,GDZ,2,155,1
0.329,GDZ,3,155,1
0.3642666666666667,ZIP,1,156,1
0.3542666666666666,ZIP,2,156,1
0.26166666666666655,ZIP,3,156,1
0.4404666666666667,GDZ,1,156,1
0.5993666666666664,GDZ,2,156,1
0.329,GDZ,3,156,1
0.3642666666666667,ZIP,1,157,1
0.3542666666666666,ZIP,2,157,1
0.26166666666666655,ZIP,3,157,1
0.4404666666666667,GDZ,1,157,1
0.5993666666666664,GDZ,2,157,1
0.329,GDZ,3,157,1
0.3645999999999999,ZIP,1,158,1
0.3546499999999999,ZIP,2,158,1
0.26199999999999996,ZIP,3,158,1
0.4404666666666667,GDZ,1,158,1
0.5993666666666664,GDZ,2,158,1
0.329,GDZ,3,158,1
0.3645999999999999,ZIP,1,159,1
0.3546499999999999,ZIP,2,159,1
0.26199999999999996,ZIP,3,159,1
0.4404666666666667,GDZ,1,159,1
0.5993666666666664,GDZ,2,159,1
0.329,GDZ,3,159,1
0.3649333333333333,ZIP,1,160,1
0.3546499999999999,ZIP,2,160,1
0.26199999999999996,ZIP,3,160,1
0.4404666666666667,GDZ,1,160,1
0.5993666666666664,GDZ,2,160,1
0.329,GDZ,3,160,1
0.3649833333333333,ZIP,1,161,1
0.3546499999999999,ZIP,2,161,1
0.26199999999999996,ZIP,3,161,1
0.4404666666666667,GDZ,1,161,1
0.5993666666666664,GDZ,2,161,1
0.329,GDZ,3,161,1
0.3649833333333333,ZIP,1,162,1
0.3546833333333333,ZIP,2,162,1
0.26199999999999996,ZIP,3,162,1
0.4404666666666667,GDZ,1,162,1
0.5993666666666664,GDZ,2,162,1
0.329,GDZ,3,162,1
0.3650333333333332,ZIP,1,163,1
0.35486666666666655,ZIP,2,163,1
0.26199999999999996,ZIP,3,163,1
0.4404666666666667,GDZ,1,163,1
0.5993666666666664,GDZ,2,163,1
0.329,GDZ,3,163,1
0.3651333333333334,ZIP,1,164,1
0.3549499999999998,ZIP,2,164,1
0.26199999999999996,ZIP,3,164,1
0.4404666666666667,GDZ,1,164,1
0.5993666666666664,GDZ,2,164,1
0.329,GDZ,3,164,1
0.3657166666666666,ZIP,1,165,1
0.3553333333333333,ZIP,2,165,1
0.26199999999999996,ZIP,3,165,1
0.4404666666666667,GDZ,1,165,1
0.5993666666666664,GDZ,2,165,1
0.329,GDZ,3,165,1
0.3664333333333333,ZIP,1,166,1
0.3557833333333333,ZIP,2,166,1
0.26199999999999996,ZIP,3,166,1
0.4404666666666667,GDZ,1,166,1
0.5993666666666664,GDZ,2,166,1
0.329,GDZ,3,166,1
0.36688333333333323,ZIP,1,167,1
0.3557833333333333,ZIP,2,167,1
0.26199999999999996,ZIP,3,167,1
0.4404666666666667,GDZ,1,167,1
0.5993666666666664,GDZ,2,167,1
0.329,GDZ,3,167,1
0.3675499999999998,ZIP,1,168,1
0.3558833333333332,ZIP,2,168,1
0.26199999999999996,ZIP,3,168,1
0.4404666666666667,GDZ,1,168,1
0.5993666666666664,GDZ,2,168,1
0.329,GDZ,3,168,1
0.3675499999999998,ZIP,1,169,1
0.3563666666666667,ZIP,2,169,1
0.26199999999999996,ZIP,3,169,1
0.4404666666666667,GDZ,1,169,1
0.5993666666666664,GDZ,2,169,1
0.3286666666666669,GDZ,3,169,1
0.3675499999999998,ZIP,1,170,1
0.35653333333333326,ZIP,2,170,1
0.26199999999999996,ZIP,3,170,1
0.4404666666666667,GDZ,1,170,1
0.5993666666666664,GDZ,2,170,1
0.329,GDZ,3,170,1
0.3675499999999998,ZIP,1,171,1
0.35653333333333326,ZIP,2,171,1
0.26199999999999996,ZIP,3,171,1
0.4404666666666667,GDZ,1,171,1
0.5993666666666664,GDZ,2,171,1
0.329,GDZ,3,171,1
0.3677833333333333,ZIP,1,172,1
0.3571,ZIP,2,172,1
0.2626666666666667,ZIP,3,172,1
0.4404666666666667,GDZ,1,172,1
0.5993666666666664,GDZ,2,172,1
0.329,GDZ,3,172,1
0.3677833333333333,ZIP,1,173,1
0.3573333333333332,ZIP,2,173,1
0.2626666666666667,ZIP,3,173,1
0.4404666666666667,GDZ,1,173,1
0.5993666666666664,GDZ,2,173,1
0.329,GDZ,3,173,1
0.3681166666666666,ZIP,1,174,1
0.3578333333333333,ZIP,2,174,1
0.2626666666666667,ZIP,3,174,1
0.4404666666666667,GDZ,1,174,1
0.5993666666666664,GDZ,2,174,1
0.329,GDZ,3,174,1
0.3685333333333333,ZIP,1,175,1
0.3582999999999999,ZIP,2,175,1
0.2626666666666667,ZIP,3,175,1
0.4404666666666667,GDZ,1,175,1
0.5993666666666664,GDZ,2,175,1
0.329,GDZ,3,175,1
0.3685333333333333,ZIP,1,176,1
0.3582999999999999,ZIP,2,176,1
0.2626666666666667,ZIP,3,176,1
0.4404666666666667,GDZ,1,176,1
0.5993666666666664,GDZ,2,176,1
0.329,GDZ,3,176,1
0.3685333333333333,ZIP,1,177,1
0.3582999999999999,ZIP,2,177,1
0.2626666666666667,ZIP,3,177,1
0.4404666666666667,GDZ,1,177,1
0.5993666666666664,GDZ,2,177,1
0.329,GDZ,3,177,1
0.3685333333333333,ZIP,1,178,1
0.3584666666666665,ZIP,2,178,1
0.2626666666666667,ZIP,3,178,1
0.4404666666666667,GDZ,1,178,1
0.5993666666666664,GDZ,2,178,1
0.329,GDZ,3,178,1
0.3685333333333333,ZIP,1,179,1
0.35848333333333327,ZIP,2,179,1
0.2626666666666667,ZIP,3,179,1
0.4404666666666667,GDZ,1,179,1
0.5993666666666664,GDZ,2,179,1
0.329,GDZ,3,179,1
0.3685333333333333,ZIP,1,180,1
0.35848333333333327,ZIP,2,180,1
0.2626666666666667,ZIP,3,180,1
0.4404666666666667,GDZ,1,180,1
0.5993666666666664,GDZ,2,180,1
0.329,GDZ,3,180,1
0.3685833333333334,ZIP,1,181,1
0.35848333333333327,ZIP,2,181,1
0.2626666666666667,ZIP,3,181,1
0.4404666666666667,GDZ,1,181,1
0.5993666666666664,GDZ,2,181,1
0.329,GDZ,3,181,1
0.3685833333333334,ZIP,1,182,1
0.3584999999999999,ZIP,2,182,1
0.2626666666666667,ZIP,3,182,1
0.4404666666666667,GDZ,1,182,1
0.5993666666666664,GDZ,2,182,1
0.329,GDZ,3,182,1
0.3685833333333334,ZIP,1,183,1
0.3584999999999999,ZIP,2,183,1
0.2626666666666667,ZIP,3,183,1
0.4404666666666667,GDZ,1,183,1
0.5993666666666664,GDZ,2,183,1
0.329,GDZ,3,183,1
0.3685833333333334,ZIP,1,184,1
0.3589333333333332,ZIP,2,184,1
0.2626666666666667,ZIP,3,184,1
0.4404666666666667,GDZ,1,184,1
0.5993666666666664,GDZ,2,184,1
0.329,GDZ,3,184,1
0.3686333333333331,ZIP,1,185,1
0.35903333333333315,ZIP,2,185,1
0.2626666666666667,ZIP,3,185,1
0.4404666666666667,GDZ,1,185,1
0.5993666666666664,GDZ,2,185,1
0.329,GDZ,3,185,1
0.36891666666666667,ZIP,1,186,1
0.35903333333333315,ZIP,2,186,1
0.2626666666666667,ZIP,3,186,1
0.4404666666666667,GDZ,1,186,1
0.5993666666666664,GDZ,2,186,1
0.329,GDZ,3,186,1
0.36891666666666667,ZIP,1,187,1
0.3590499999999999,ZIP,2,187,1
0.2626666666666667,ZIP,3,187,1
0.4404666666666667,GDZ,1,187,1
0.5993666666666664,GDZ,2,187,1
0.329,GDZ,3,187,1
0.36891666666666667,ZIP,1,188,1
0.3590499999999999,ZIP,2,188,1
0.2626666666666667,ZIP,3,188,1
0.4404666666666667,GDZ,1,188,1
0.5993666666666664,GDZ,2,188,1
0.329,GDZ,3,188,1
0.3689333333333332,ZIP,1,189,1
0.35906666666666653,ZIP,2,189,1
0.2626666666666667,ZIP,3,189,1
0.4404666666666667,GDZ,1,189,1
0.5993666666666664,GDZ,2,189,1
0.329,GDZ,3,189,1
0.3689333333333332,ZIP,1,190,1
0.35906666666666653,ZIP,2,190,1
0.2626666666666667,ZIP,3,190,1
0.4404666666666667,GDZ,1,190,1
0.5993666666666664,GDZ,2,190,1
0.329,GDZ,3,190,1
0.3690666666666666,ZIP,1,191,1
0.35963333333333325,ZIP,2,191,1
0.2626666666666667,ZIP,3,191,1
0.4404666666666667,GDZ,1,191,1
0.5993666666666664,GDZ,2,191,1
0.329,GDZ,3,191,1
0.3690666666666666,ZIP,1,192,1
0.3598666666666666,ZIP,2,192,1
0.2626666666666667,ZIP,3,192,1
0.4404666666666667,GDZ,1,192,1
0.5993666666666664,GDZ,2,192,1
0.329,GDZ,3,192,1
0.3690666666666666,ZIP,1,193,1
0.3598666666666666,ZIP,2,193,1
0.2626666666666667,ZIP,3,193,1
0.4404666666666667,GDZ,1,193,1
